p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.55886245,.97709292,.60342515,.27697021,.10165586,.023937007,.005633838,.0010749216,.00012374956,.000018796683,0,0,0,0,0,0,0,0,0,0
.55843163,.15434816,.03100167,.0035695238,.00035659477,.000019574292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.46470559,.0914094,.0093779229,.00048336954,.000020589885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.014810224,.00086593698,.000030845717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.29613727,.80264384,.57277501,.17282517,.033173304,.003904918,.00036575232,.000015487512,0,0,0,0,0,0,0,0,0,0,0,0
.43050486,.59525901,.79384488,.99929398,.77012622,.57108003,.39377397,.25837222,.15048589,.08428359,.042057347,.023094477,.0099926926,.0032658817,.001333861,.00047651675,.00020577626,.000046654488,.000012696571,0
.013024325,.00062824844,.000013109912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.015670044,.00030010167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0015125048,.00012477471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.020675424,.045448449,.10079878,.19526829,.36695069,.59616673,.88827562,.78668487,.46996859,.27769908,.12057154,.059086524,.023245648,.0054506841,.0015457937,.00034790052,.000069537433,.000013526836,0,0
.036926098,.0018099184,.000037343994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.032496426,.064264216,.11624701,.20875503,.34917429,.54075193,.80982357,.95836157,.63962954,.46485436,.24333833,.13011734,.059778742,.02757816,.0097394511,.0032217014,.00094437331,.00020301889,.000058411948,.000015106518
.20432304,.32897481,.48494115,.69317967,.91424429,.81309885,.56261629,.36551276,.21407948,.12274897,.058343664,.026123153,.0097910911,.0035087909,.0014131436,.00043788084,.0001283661,.000024646584,0,0
.30212131,.40071258,.5317722,.66354823,.82079607,.99201179,.81939429,.67402357,.51607728,.37843663,.25816032,.17815031,.10478403,.06298063,.033570129,.019450555,.009661247,.0042476091,.002010151,.00091815786
.10065117,.87917125,.14251149,.0044954238,.000023517019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.92291224,.20116127,.012963566,.00050896977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.68427771,.47888967,.31580037,.18216313,.099501796,.053753518,.02324483,.0093868002,.0037499727,.0014079686,.00044962933,.00015144507,.000039862385,.000019372388,0,0,0,0,0,0
.084041767,.0075140726,.00042772462,.000016702608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.90952659,.18021502,.018952956,.00051561324,.000010512446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.42756379,.14526229,.042021342,.0076164608,.0012149477,.00011742614,.000017622235,0,0,0,0,0,0,0,0,0,0,0,0,0
