se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
1.9169071,1.8974828,1.9049346,1.8430275,1.8637624,1.797217,1.8164557,1.7221088,1.7654146,1.7322441,1.7841872,1.6891253,1.7510905,1.6542724,1.6608222,1.613044,1.6792161,1.6613144,1.5547186,1.5251912
3.3488562,3.2972083,3.334434,3.2200258,3.2037604,3.2545011,3.1512871,3.1524158,3.0798428,3.0513034,3.0720534,3.0677152,2.922446,3.0016141,2.8516469,2.8132923,2.7837167,2.662946,2.8308866,2.6913524
2.4598312,2.4235551,2.4447482,2.3596535,2.3631935,2.3254256,2.3022411,2.2995255,2.3013363,2.2689784,2.2148101,2.1890121,2.2463551,2.2766037,2.1136208,1.9654835,1.9732014,2.0184791,1.9484984,1.9625478
3.0020621,3.0170777,2.9689863,2.8752992,2.862695,2.8880012,2.9236741,2.9180393,2.8109455,2.8857987,2.7703865,2.7093813,2.5932117,2.8123896,2.5935886,2.603163,2.7028642,2.4338961,2.4344275,2.5192544
3.4429288,3.4446938,3.3651114,3.3245025,3.3212333,3.2098258,3.2824976,3.1712136,3.2016199,3.13974,3.0887651,3.0579543,3.013896,3.0096078,2.9636786,2.9492404,2.8830967,2.8166406,2.9729028,2.7958419
6.3003793,6.2165418,6.186389,6.0779595,6.0800052,5.9747005,5.9049935,5.8486762,5.7814817,5.748208,5.7091122,5.5601854,5.5813322,5.4420094,5.3363123,5.3435998,5.3330941,5.2216554,5.1684213,5.0745769
2.9063363,2.8712478,2.8466613,2.7988439,2.8394556,2.7691042,2.7323472,2.6924183,2.6779861,2.6273761,2.6171367,2.6023784,2.5886872,2.4917057,2.5889404,2.4395218,2.4634564,2.413713,2.358551,2.3438957
3.7354038,3.7201505,3.7048266,3.625412,3.5494995,3.564317,3.4517305,3.445538,3.3642249,3.2797284,3.4312887,3.3342824,3.3406851,3.3406246,3.240128,3.0673447,3.2911971,2.8805873,2.9527378,3.1115255
3.3351336,3.3172688,3.2691457,3.2447574,3.2468123,3.18678,3.1097417,3.173315,3.1236739,3.0214746,2.9812663,2.8595362,2.9973192,2.9037502,2.8598771,2.764719,2.8797209,2.7613885,2.8434041,2.6686714
3.6656399,3.6109073,3.567492,3.5825031,3.5066135,3.5135245,3.4375713,3.4310851,3.334197,3.3348119,3.2943735,3.3385458,3.1395905,3.1478813,3.2615118,2.9941208,3.2500899,3.1669641,2.8777013,2.9078696
3.2150409,3.1587379,3.0710957,3.1152244,3.1681881,3.0862103,3.0801497,2.9716778,2.9742849,2.8641696,2.9239678,2.7570865,2.7862601,2.8615429,2.6301663,2.6077087,2.7980845,2.5579824,2.633811,2.8097606
2.7165911,2.666373,2.6684892,2.6491451,2.6210966,2.5991557,2.548799,2.5246787,2.5654588,2.419646,2.4039402,2.3868709,2.4528053,2.3363779,2.3922842,2.4453428,2.307687,2.2375903,2.1625929,2.2022963
3.6581624,3.6222045,3.5547009,3.5514977,3.5132239,3.4576178,3.4272139,3.413307,3.4012582,3.380718,3.290709,3.269346,3.2702541,3.2900724,3.1109776,3.1248207,3.0565794,3.0690541,2.9533534,3.0227818
1.9886624,1.9750469,1.9442523,1.94039,1.9391874,1.9177537,1.8914862,1.8840554,1.8282479,1.8154701,1.7746444,1.7546811,1.7852823,1.8324533,1.7776335,1.7525669,1.7194643,1.5747093,1.7193894,1.6638296
3.0863388,3.0533659,3.0160978,2.9735308,2.9551628,2.954699,2.8225594,2.8208911,2.8296654,2.8521838,2.8696527,2.8648596,2.7599034,2.8533664,2.7354469,2.8658569,2.4856358,2.5687125,2.6026542,2.4798632
2.5507143,2.5280366,2.4969621,2.5294461,2.4809029,2.4514418,2.4072514,2.3237629,2.3858342,2.3231492,2.0926776,2.2004554,2.1240304,2.3296733,2.0926087,2.1678329,2.1316667,2.0972712,2.2366083,2.0915899
4.6420226,4.5926094,4.5155821,4.5604596,4.4558368,4.456346,4.3814621,4.2965312,4.271667,4.1573977,4.1861658,4.0792642,4.109972,4.0503135,3.9566762,3.9554009,3.8490922,3.8859997,3.7795434,3.7057312
2.0607584,2.0449293,2.0193913,1.9743179,2.0086353,1.9036654,1.9644063,1.9549466,1.8935252,1.8388991,1.8168505,1.9068891,1.8846766,1.7799859,1.7628791,1.8407035,1.8706554,1.6361053,1.7043043,1.7044711
