b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-1.9464661,-2.9057488,-3.8916581,-4.8365541,-5.6684594,-6.7069068,-7.7518115,-8.5758762,-9.7504425,-10.533968,-11.573819,-12.412112,-13.493216,-14.470669,-15.331912,-16.309904,-17.384451,-18.278519,-19.197668,-20.278673
6.2379065,5.2024188,4.1412792,3.0629137,2.0753307,.96736038,-.071220823,-1.0375948,-2.1510327,-3.2133605,-4.2748623,-5.4395061,-6.4311438,-7.4145818,-8.6964006,-9.5422039,-10.861971,-11.565303,-12.787409,-13.908087
-4.2201405,-5.1837916,-6.1673527,-7.1447597,-8.1211672,-9.0439415,-10.007892,-10.953434,-11.79893,-12.821764,-13.994468,-14.754283,-15.817218,-16.700951,-17.721167,-18.870989,-19.637575,-20.743309,-21.58478,-22.474115
1.4348869,.41229847,-.5721435,-1.5551876,-2.6011066,-3.5925384,-4.7672296,-5.7612085,-6.6537342,-7.6411223,-8.5886869,-9.7184906,-10.718993,-11.839095,-12.687219,-13.772097,-14.666194,-15.780035,-16.691515,-17.714823
-.56039739,-1.5686883,-2.5679319,-3.4724312,-4.5380592,-5.5903502,-6.6213541,-7.5101824,-8.5152979,-9.4091187,-10.609162,-11.440064,-12.617856,-13.498816,-14.609378,-15.519059,-16.357317,-17.506199,-18.583921,-19.43594
-1.3594931,-2.3247681,-3.3500137,-4.3000336,-5.3464656,-6.3100843,-7.3575568,-8.221262,-9.206234,-10.249514,-11.173807,-12.266924,-13.3136,-14.271832,-15.181718,-16.119873,-17.273476,-18.260284,-19.20096,-20.191715
-1.8895205,-2.872412,-3.8813071,-4.8745651,-5.8150144,-6.8005152,-7.8780155,-8.6654825,-9.787056,-10.639317,-11.608298,-12.570068,-13.615148,-14.513575,-15.564413,-16.413345,-17.502766,-18.408506,-19.472599,-20.518013
5.5963888,4.5394855,3.4654577,2.4728446,1.3556997,.27588224,-.73383081,-1.7537006,-2.8503857,-3.8665977,-5.0413384,-6.0636888,-7.0169706,-8.1134062,-9.2752352,-10.24899,-11.197483,-12.390731,-13.479083,-14.548088
4.6674237,3.5801833,2.5479329,1.5492878,.48067322,-.58505821,-1.6654407,-2.6033411,-3.6451955,-4.7004538,-5.7344747,-6.8480229,-7.9820027,-8.8323555,-10.045607,-10.828489,-12.068675,-13.039096,-14.057518,-15.289292
.65529007,-.36331916,-1.3461561,-2.383028,-3.3816454,-4.4222646,-5.369185,-6.5636764,-7.4834952,-8.4992037,-9.4010592,-10.473918,-11.458623,-12.489411,-13.618923,-14.543502,-15.667295,-16.625858,-17.548325,-18.601854
-2.2264774,-3.2266908,-4.2018352,-5.1619334,-6.2332163,-7.1232939,-8.1413155,-9.0523691,-10.078389,-11.097242,-12.165673,-13.042029,-13.975487,-15.060487,-15.918494,-16.811117,-17.915955,-18.942959,-19.928448,-20.786446
6.1799498,5.1120257,4.0511785,3.013195,1.9910169,.82530981,-.1145587,-1.2188152,-2.2230577,-3.4167988,-4.4153156,-5.4444985,-6.5004568,-7.6361365,-8.6765137,-9.7152901,-10.704944,-11.854398,-12.970362,-14.208964
2.1436234,1.1436182,.070900314,-.89778864,-1.9007311,-3.0263038,-4.0288453,-5.0489044,-5.905385,-7.2555218,-8.0890245,-9.0908136,-10.11769,-11.068224,-12.120625,-13.101443,-14.237206,-15.323533,-16.27701,-17.365084
.62709105,-.39940244,-1.4248773,-2.4098639,-3.3073435,-4.4075837,-5.471149,-6.358016,-7.346416,-8.4592953,-9.3762808,-10.52766,-11.612314,-12.560616,-13.506153,-14.57014,-15.591539,-16.436522,-17.450386,-18.475548
-1.3063798,-2.3343251,-3.3234692,-4.2486997,-5.3981428,-6.2530646,-7.3373008,-8.328702,-9.3080292,-10.105098,-11.196284,-12.298746,-13.244922,-14.217236,-15.035073,-16.13217,-17.122929,-18.145784,-19.311918,-20.243347
-8.4173098,-9.3621321,-10.2596,-11.296575,-12.098283,-12.897365,-13.994719,-14.852515,-15.800852,-16.756878,-17.476688,-18.571043,-19.408386,-20.337105,-21.231253,-22.345949,-23.065495,-24.182384,-25.051395,-25.857035
-1.4158474,-2.3874912,-3.3531725,-4.3904743,-5.2932825,-6.3297691,-7.3627563,-8.4174166,-9.2867441,-10.136453,-11.345699,-12.101304,-13.381276,-14.257815,-15.133036,-16.22007,-17.122808,-18.048203,-19.188686,-20.185465
23.53841,22.306692,21.093306,19.772676,18.574642,17.303631,16.028969,14.926267,13.692228,12.346197,11.101941,9.9095726,8.8953676,7.3944073,6.1959124,5.0494723,3.7091005,2.4141395,1.1559938,-.15377352
.027997045,-.97029859,-1.9610944,-2.9469776,-3.9520433,-4.978972,-5.9153843,-6.9281754,-7.9322,-9.1241331,-10.034726,-10.886393,-11.887829,-13.001173,-14.061388,-15.084901,-15.922281,-16.979326,-18.056105,-18.822655
1.7179369,.693093,-.24890046,-1.2975465,-2.2331145,-3.2005498,-4.2980394,-5.3023834,-6.3161063,-7.2879791,-8.2723131,-9.289917,-10.346809,-11.321831,-12.339209,-13.416038,-14.301895,-15.385489,-16.375441,-17.30374
-2.7705579,-3.7453799,-4.7010164,-5.6875324,-6.5983429,-7.6061258,-8.5359097,-9.5231609,-10.510187,-11.508386,-12.507415,-13.354181,-14.454612,-15.228014,-16.310225,-17.268013,-18.362799,-19.202162,-20.132154,-21.412579
