p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.8941642,.20575008,.0083538983,.00014539884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.73235703,.19550727,.0047533549,.000041049276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.30473137,.0044834237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.21797667,.00048688884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.9097119,.14592062,.0048269839,.000051483636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0064777718,.00014722651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.71235174,.05043203,.00072654581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.17107497,.67531544,.59601796,.11439414,.014266919,.00090092054,.000027607421,0,0,0,0,0,0,0,0,0,0,0,0,0
.00071634568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.48345536,.54832184,.052435029,.0022662384,.000027201197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.59818608,.25983092,.0076905722,.000062594852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.74497342,.692276,.25813556,.064463221,.0097746858,.0011693946,.00008542362,0,0,0,0,0,0,0,0,0,0,0,0,0
.5367626,.039404687,.00073035143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.72530192,.072131544,.001430052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0025789356,.086009979,.79989773,.19963709,.0063722194,.000046730016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.32151493,.0060780486,.000023016384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.9270013,.24916182,.018988334,.00050292787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.23432221,.0076968791,.000062237894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.20265147,.9895649,.22138053,.013995155,.00031560476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.10267541,.0057086749,.00025221059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.039012998,.21517771,.77182901,.54458487,.13387007,.012579796,.001102085,.000039191578,0,0,0,0,0,0,0,0,0,0,0,0
.66369253,.57476246,.13595341,.015442152,.00091856671,.00003785218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.60377991,.033330131,.00041462894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.4173097,.0049517564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.17757708,.0029097879,.000013766926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.45780042,.65415025,.088047899,.0039650565,.000095207542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.76069862,.064501002,.0009908689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.033125822,.3030878,.92482311,.22396283,.017800195,.0006066864,.000011851585,0,0,0,0,0,0,0,0,0,0,0,0,0
.83146578,.17670578,.013347045,.00033588192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.49589482,.27427027,.0054821162,.000022061186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.18881251,.64464384,.032173987,.00021861664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.60905957,.10718656,.0079829041,.00021173563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.021333061,.00015818317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.13064735,.0039702766,.000030375857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.31788605,.038469438,.002237139,.00007451581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.91826087,.26589733,.023102308,.00093103986,.000018111294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.033546805,.64498758,.21201104,.0038010955,.000015288508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.67779011,.30201772,.017545523,.00021275203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.38830674,.0012897952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.91520959,.19243303,.0092432257,.00014855363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.41111502,.032253452,.00087329891,.000011764112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.86965972,.24095106,.015305317,.00021121011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.44810891,.56920892,.050735105,.0012850799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.17306742,.013622556,.00050292094,.00001339998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.24649538,.0097025922,.00013100769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.38937241,.54854286,.047433086,.00078446453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.93581051,.12943992,.0027496633,.000019104646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.70899904,.32120705,.024436869,.00047676923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.026571814,.16983968,.64164048,.65387827,.1700867,.02258243,.0022732911,.000082864201,0,0,0,0,0,0,0,0,0,0,0,0
.0601089,.0035578429,.000095513053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.47172093,.069016896,.0055490644,.00022443425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.25889337,.0081654182,.000060313723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
