b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-13.131816,-14.095078,-15.010328,-16.646549,-17.417826,-18.879591,-19.466959,-20.739004,-21.043993,-23.064081,-23.345226,-24.571707,-26.119978,-26.075527,-27.830858,-28.394419,-29.401529,-30.40168,-31.225758,-31.471973
1.3677162,.17868954,-.98446304,-2.2196717,-3.5624638,-4.6618128,-5.4013915,-6.8890753,-8.1791134,-9.1967421,-9.924365,-12.026608,-12.699367,-15.176416,-15.168669,-16.986298,-18.561375,-18.600384,-20.066359,-20.732405
5.4208374,4.0003414,3.1356626,1.6659677,.265347,-.66019797,-2.2309203,-3.3183162,-4.6587162,-6.3970237,-7.6398549,-8.2309904,-10.05799,-10.878986,-12.106587,-13.439825,-13.464252,-16.223314,-16.080214,-17.304039
-1.644964,-2.6469686,-3.9794986,-4.7258201,-6.6439853,-7.5576978,-8.2542105,-9.4797945,-9.9210958,-11.575753,-12.576674,-13.914605,-15.326943,-15.948981,-17.957214,-18.274414,-19.374149,-20.1887,-21.280516,-22.783045
-1.2589424,-2.4192495,-3.6137669,-4.7979918,-6.0996242,-6.7488227,-7.9500742,-9.3183298,-10.444141,-12.207417,-12.895184,-13.467559,-14.769698,-15.71056,-16.936663,-18.161867,-18.253773,-20.278324,-21.579081,-22.045559
1.4506357,.35584667,-.67710006,-1.8581859,-3.3173585,-4.5510764,-6.3179669,-6.4252701,-7.736167,-9.5163536,-10.010383,-11.519879,-13.221206,-13.057604,-15.09321,-16.654825,-17.830414,-17.726482,-19.749466,-21.266329
-3.0918539,-4.0323296,-5.268117,-6.8260851,-7.2915893,-8.1453991,-9.7737398,-10.741275,-11.482912,-13.076039,-13.715369,-15.504561,-16.64435,-16.59145,-18.930761,-20.00704,-20.263412,-20.773623,-22.795835,-24.016293
-3.7673609,-4.8055549,-5.8537073,-6.788558,-7.7347312,-8.8903961,-10.715925,-12.202452,-12.995754,-13.474741,-14.740662,-15.610884,-16.673229,-17.499197,-20.253237,-20.159079,-20.809734,-22.634636,-23.349308,-23.659433
3.2645316,2.2092965,.99466085,-.56375366,-1.3319483,-2.25085,-3.7815557,-4.9103179,-5.7081561,-6.9369268,-8.4737282,-8.6757193,-11.141541,-12.083846,-12.24894,-14.902957,-15.092455,-16.292217,-17.634209,-18.702143
-12.724408,-13.508293,-15.057762,-15.813558,-17.147264,-17.354376,-18.585999,-19.49951,-21.961901,-22.112123,-22.77986,-24.003956,-24.068886,-25.411921,-26.145235,-27.674379,-29.940907,-29.945494,-31.856703,-31.138075
7.8256683,6.6349635,5.4379196,4.1929364,3.0287187,1.914821,.57430768,-.88004684,-2.5054419,-3.789444,-6.5830603,-6.3786364,-6.0044456,-9.1392603,-10.122589,-11.959893,-13.27202,-12.939361,-15.30844,-16.969519
.074924566,-1.1140994,-2.0345986,-3.629281,-4.2354574,-5.963335,-7.2432799,-8.3724051,-9.5218067,-12.065765,-11.174079,-11.945495,-14.733744,-15.591639,-16.541866,-17.661375,-17.762688,-19.832649,-21.995638,-21.995153
.84821153,-.29142761,-1.6014152,-2.4612038,-3.2577424,-5.10847,-6.3239317,-7.9876022,-8.8482027,-9.0827446,-10.088454,-12.757259,-14.135553,-14.50069,-15.536017,-15.928979,-17.807972,-18.640484,-21.199417,-21.1161
-9.8472099,-11.011917,-12.139831,-13.197116,-13.855179,-15.318016,-15.89575,-16.693174,-17.819263,-18.766315,-20.503363,-21.761467,-22.981005,-22.861399,-24.367535,-24.795433,-26.172028,-26.686184,-28.085905,-29.278717
-52.228771,-52.797871,-53.22757,-53.792339,-54.442238,-55.062408,-55.301712,-55.717999,-56.480755,-56.878498,-57.633663,-58.140259,-58.75198,-59.335411,-59.470055,-60.22102,-61.010704,-61.579086,-61.919155,-62.219082
5.0343547,3.8543682,2.2854946,1.3326513,.6167044,-.63325024,-1.838137,-2.7360272,-4.2510386,-5.6224308,-7.0172095,-8.3341579,-8.8158941,-10.367645,-12.205344,-12.767755,-13.786269,-15.113064,-16.145515,-17.052872
