b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-3.0476964,-3.95838,-5.0330086,-6.024694,-6.9568057,-7.8436069,-8.8415995,-9.7659922,-10.88874,-11.812403,-12.805094,-13.708888,-14.689178,-15.87838,-16.690187,-17.746567,-18.494669,-19.617279,-20.546862,-21.438772
-1.6837748,-2.6602147,-3.635308,-4.6463637,-5.6766768,-6.5859556,-7.5930996,-8.4525146,-9.506032,-10.483821,-11.409432,-12.583609,-13.400858,-14.435081,-15.418202,-16.490187,-17.401543,-18.437313,-19.282928,-20.202379
-.77853853,-1.761058,-2.7465813,-3.7343001,-4.778686,-5.7703223,-6.6706982,-7.5752034,-8.7390537,-9.7301044,-10.489633,-11.811012,-12.654816,-13.737157,-14.49013,-15.639681,-16.687984,-17.620464,-18.539822,-19.490204
-.33774009,-1.3406438,-2.3426359,-3.2822509,-4.3499179,-5.3667855,-6.3644433,-7.293262,-8.423068,-9.3276348,-10.426749,-11.219892,-12.353593,-13.391469,-14.54112,-15.502747,-16.45046,-17.37858,-18.526758,-19.436745
-3.4490421,-4.3992114,-5.414228,-6.3746328,-7.3701916,-8.3124876,-9.2418404,-10.193282,-11.232051,-12.177014,-13.060471,-14.062487,-15.022443,-15.948306,-17.075394,-18.049843,-18.91695,-19.895298,-20.974846,-21.753052
-.20972347,-1.2481117,-2.222743,-3.2348664,-4.2295218,-5.221755,-6.1688051,-7.2672424,-8.2272329,-9.2055759,-10.311829,-11.201019,-12.26783,-13.24595,-14.195504,-15.252505,-16.253187,-17.350956,-18.212551,-19.193594
-2.1170957,-3.1814718,-4.0885963,-5.0467043,-5.9880605,-6.9544554,-7.9667106,-8.8590841,-9.9532461,-10.947551,-11.91124,-12.936242,-13.805189,-14.933654,-15.930001,-16.889053,-17.761097,-18.789726,-19.772926,-20.857323
1.454564,.46683913,-.57273167,-1.6094933,-2.69543,-3.5291443,-4.6079636,-5.6802459,-6.6978235,-7.662714,-8.6381779,-9.677248,-10.770478,-11.621798,-12.801459,-13.734675,-14.79185,-15.651719,-16.828424,-17.641075
.4976967,-.53396302,-1.5079439,-2.5736604,-3.538322,-4.5233793,-5.5602708,-6.5634718,-7.6117868,-8.6273451,-9.5802937,-10.621162,-11.53455,-12.710236,-13.729913,-14.655849,-15.373629,-16.659042,-17.622072,-18.65123
-.72790593,-1.7251422,-2.7038922,-3.7655017,-4.7039642,-5.7212529,-6.6684375,-7.582756,-8.7373962,-9.7649689,-10.674234,-11.592575,-12.760674,-13.725078,-14.813433,-15.713668,-16.73469,-17.659267,-18.61512,-19.735521
