b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
-.8939327,-1.8578659,-2.837218,-3.8519821,-4.8241653,-5.7804747,-6.8131647,-7.8901205,-8.8415184,-9.7940865,-10.863499,-11.831577,-12.80959,-13.760939,-14.851385,-15.639149,-16.622995,-17.754477,-18.517376,-19.762428
-.93858635,-1.9155191,-2.9288356,-3.8954141,-4.9003744,-5.8795066,-6.7830372,-7.8340998,-8.8621368,-9.8496313,-10.794109,-12.040594,-12.817801,-13.694561,-14.746007,-15.859008,-16.792585,-17.766281,-18.75201,-19.679808
-.38455182,-1.3507224,-2.3564229,-3.3436794,-4.3501625,-5.344676,-6.3955064,-7.3039436,-8.4056091,-9.2098846,-10.276312,-11.360219,-12.310578,-13.361615,-14.212152,-15.240795,-16.177332,-17.423098,-18.204863,-19.374386
-1.2026902,-2.2276399,-3.2380953,-4.2290783,-5.1359329,-6.0985265,-7.1537757,-8.0471525,-9.1088457,-10.033633,-11.049649,-11.881544,-12.993721,-14.032538,-14.957162,-16.042723,-17.083208,-17.948702,-19.038191,-19.928301
-1.4446493,-2.4357939,-3.3979702,-4.3249149,-5.3974595,-6.3848343,-7.4073796,-8.3639736,-9.2846117,-10.330439,-11.175448,-12.355878,-13.19872,-14.180133,-15.178114,-16.321503,-17.340092,-18.151623,-19.132685,-19.937168
-.91787106,-1.9517542,-2.8738587,-3.8809257,-4.8915997,-5.9083986,-6.8672028,-7.840519,-8.8839006,-9.7775879,-10.839647,-11.961426,-12.773076,-13.742325,-14.735437,-15.80611,-16.814346,-17.756805,-18.694969,-19.721823
-.099677406,-1.0864208,-2.1285563,-3.1102822,-4.0744586,-5.1475315,-6.0858355,-7.0695524,-8.1299791,-9.0659838,-10.144255,-11.118584,-12.010386,-13.027905,-14.143116,-15.016157,-16.073431,-17.147003,-17.97114,-19.059004
2.1815753,1.166908,.14864524,-.92239952,-1.8366386,-2.9561617,-4.0205493,-4.9270086,-5.9845362,-7.0152049,-8.0470972,-9.1550131,-10.024002,-11.165499,-12.127354,-13.074214,-14.245649,-15.235181,-16.181969,-17.201754
-.98458409,-1.9804118,-2.9432523,-3.9234776,-4.8825078,-5.9644275,-6.9329791,-7.8839693,-8.9255533,-9.8844614,-10.872826,-11.939865,-12.888392,-13.72621,-14.779513,-15.871121,-16.90815,-17.793869,-18.736977,-19.861212
.26977959,-.71220553,-1.7592123,-2.7626088,-3.7230868,-4.7280641,-5.7298188,-6.6642056,-7.8420401,-8.8814249,-9.7655487,-10.685174,-11.711841,-12.764584,-13.829947,-14.707069,-15.600282,-16.648909,-17.80937,-18.876226
.13932325,-.85585171,-1.881073,-2.8300745,-3.8549721,-4.8887858,-5.89926,-6.9074039,-7.8331418,-8.9416637,-9.8934898,-10.815866,-11.920477,-12.822787,-13.974434,-14.808517,-15.944921,-16.895689,-17.966513,-18.994907
1.2941005,.2830891,-.72700495,-1.7220198,-2.798296,-3.7709486,-4.7788191,-5.8785386,-6.8462629,-7.8800154,-8.8537779,-9.8733568,-10.9154,-12.08439,-12.906332,-13.927702,-14.859455,-15.815084,-16.814932,-17.914474
.18231705,-.7825284,-1.7721536,-2.7872391,-3.7910407,-4.8161116,-5.8496246,-6.8614645,-7.8657465,-8.8316097,-9.9463663,-10.897838,-11.799624,-12.84269,-13.714048,-14.744799,-15.794793,-16.789574,-17.911392,-18.958015
-.7419008,-1.7190499,-2.7167535,-3.7096877,-4.7615747,-5.7146134,-6.7445474,-7.6904588,-8.583827,-9.65973,-10.734652,-11.71121,-12.604709,-13.513725,-14.611103,-15.607536,-16.54871,-17.456459,-18.6306,-19.757328
.99260521,-.0046561365,-.98968047,-2.0451458,-3.0281124,-4.0501342,-5.0697794,-6.0726194,-7.0494251,-8.0431776,-9.1485233,-10.12498,-11.091873,-12.025295,-13.134316,-14.134771,-15.191468,-16.128372,-17.282619,-18.200056
.61749744,-.39816156,-1.3927739,-2.4356737,-3.4795446,-4.4239941,-5.469152,-6.4545865,-7.3701167,-8.5164156,-9.5227184,-10.41709,-11.510716,-12.451641,-13.477057,-14.514196,-15.335341,-16.401239,-17.478975,-18.58951
-.4209792,-1.4113709,-2.4485509,-3.4254642,-4.3630056,-5.3706093,-6.3994517,-7.4142332,-8.3956814,-9.3109627,-10.314884,-11.355435,-12.362736,-13.144988,-14.318641,-15.402078,-16.263863,-17.34124,-18.384031,-19.315104
.20874204,-.76117474,-1.7853436,-2.8675246,-3.758672,-4.8208928,-5.8020315,-6.7858982,-7.7228894,-8.8377504,-9.8768215,-10.741577,-11.875191,-12.900778,-13.801886,-14.896289,-15.823492,-16.891861,-17.784937,-18.805305
.017894112,-1.010602,-1.9534717,-2.9257874,-4.0137453,-4.9466133,-6.0074892,-6.969183,-7.9170713,-8.9648266,-9.9973364,-10.931963,-11.86823,-13.013041,-13.920813,-14.903596,-16.172905,-16.908043,-17.967236,-19.053858
.7859661,-.24914442,-1.2419376,-2.1938961,-3.1525147,-4.2248445,-5.321806,-6.2316613,-7.2277808,-8.3171768,-9.2116165,-10.334948,-11.158343,-12.402603,-13.292822,-14.155443,-15.295202,-16.289005,-17.214338,-18.168901
-.44877493,-1.4908189,-2.4505267,-3.4200771,-4.4270144,-5.4488683,-6.3561702,-7.3583784,-8.4547176,-9.3147955,-10.34501,-11.296662,-12.442826,-13.461088,-14.387715,-15.413074,-16.418274,-17.381338,-18.388201,-19.366705
.31866258,-.68168825,-1.6883302,-2.675914,-3.70152,-4.7035446,-5.7021036,-6.6778798,-7.7204771,-8.637084,-9.7136927,-10.638876,-11.68373,-12.686841,-13.72049,-14.599195,-15.832203,-16.743128,-17.724358,-18.717201
